TITLE,AUTHOR,COAUTHORS,PUBLISHER,SERIES,VOLUME,EDITION,ISBN,BARCODE,PRICE
儿童品格圣经 - 新约篇,黎永明,陈少兰,环球圣经公会有限公司,"","",RB200022,30,
拉撒路的故事,江惠兰,林慧君,天韵出版社,睡梦乡,30,RB200023,0,
约拿奇遇记,江惠兰,李秋莹,天韵出版社,睡梦乡,31,RB200024,0,
真假先知,江惠兰,谢佩珊,天韵出版社,睡梦乡,32,RB200025,0,
好媳妇路得,江惠兰,李秋莹,天韵出版社,睡梦乡,33,RB200026,0,
信心勇士,江惠兰,郑兴宗,天韵出版社,睡梦乡,34,RB200027,0,
天火焚城记,江惠兰,林慧君,天韵出版社,睡梦乡,35,RB200028,0,
哈拿与小撒母耳,江惠兰,林慧君,天韵出版社,睡梦乡,37,RB200029,0,
神奇的喜宴,江惠兰,李秋莹,天韵出版社,睡梦乡,38,RB200030,0,
游戏圣经-给小男孩,卡洛琳雷森,"",橄榄出版有限公司。圣经资源中心,亲子圣经系列,1,RB200031,55,
游戏圣经-给小女孩,卡洛琳雷森,"",橄榄出版有限公司。圣经资源中心,亲子圣经系列,2,RB200032,55,
儿童圣经-故事,Anne de Graaf,"",Hong Kong Bible Society,"","",RB200033,46.8,
好姐姐米利暗,江惠兰,李秀玲,天韵出版社,睡梦乡,39,RB200034,0,
大漠英雄-摩西,江惠兰,邱逸民,天韵出版社,睡梦乡,40,RB200035,0,
美丽的迦南,江惠兰,余玉莲,天韵出版社,睡梦乡,41,RB200036,0,
复活节的故事,"",陈凤敏, 纯真出版有限公司,"","",RB200037,25,
诗篇23,"",陈凤敏, 纯真出版有限公司,"","",RB200038,25,
耶稣12应许,"",陈凤敏, 纯真出版有限公司,"","",RB200039,25,
旧约启蒙故事,David Helm,GailSchoonmaker,中央广播电视大学出版社,"",中英文对照,RB200040,30,
新约启蒙故事,David Helm,GailSchoonmaker,中央广播电视大学出版社,"",中英文对照,RB200041,30,
恩宝的便当,"","",救世传播协会,睡梦乡,13,RB200042,0,
元师洗澡,"","",救世传播协会,睡梦乡,14,RB200043,0,
美丽的皇后,"","",救世传播协会,睡梦乡,15,RB200044,0,
十字架的故事,"","",救世传播协会,睡梦乡,17,RB200045,0,
耶稣复活B,"","",救世传播协会,睡梦乡,18,RB200046,0,
约瑟的故事,"","",救世传播协会,睡梦乡,20,RB200047,0,
挪亚与彩虹,"","",救世传播协会,睡梦乡,21,RB200048,0,
小状难忘的一天,"","",救世传播协会,睡梦乡,22,RB200049,0,
智慧的国王,"","",救世传播协会,睡梦乡,25,RB200050,0,
无知的财主,"","",救世传播协会,睡梦乡,26,RB200051,0,
以撒的新娘,"","",救世传播协会,睡梦乡,27,RB200052,0,
葡萄园的秘密,"","",救世传播协会,睡梦乡,28,RB200053,0,
旧约人物传奇,郭志丕牧师,"",宗教教育中心,"","",RB300001,0,
圣徒故事选,JoyceDenham,Judy Stevens,宗教教育中心,"","",RB300002,0,
他的一生,"","","","","",RB300003,0,
耶稣（上）,白耀华,小芳,汉语圣经协会有限公司,"","",RB300004,23,
耶稣（下）,白耀华,小芳,国际圣经协会,"","",RB300005,23,
圣经指引,"","",宗教教育中心,"","",RB300006,0,
圣经时代的生活,"","",宗教教育中心,"","",RB300007,0,
从会幕到圣殿,Tim Dowley,"",宗教教育中心,"","",RB300008,52,
旧约提要,Mary J.Evans,"",宗教教育中心,"","",RB300009,0,
新约提要,"",张颖贻,"","","",RB300010,0,
圣经历史提要,"","",宗教教育中心,"","",RB300011,0,
永无休止的旅程 （亚伯拉罕的故事）- C1,"","",The Bible Society Of Malaysia,"","",RB300012,0,
永无休止的旅程 （亚伯拉罕的故事）- C2,"","",The Bible Society Of Malaysia,"","",RB300013,0,
掌握命运的人（约瑟的故事）- C1,"","",The Bible Society Of Malaysia,"","",RB300014,0,
摩西（摩西的故事1）- C1,"","",The Bible Society Of Malaysia,"","",RB300015,0,
摩西（摩西的故事1）- C2,"","",The Bible Society Of Malaysia,"","",RB300016,0,
摩西（摩西的故事2）- C1,"","",The Bible Society Of Malaysia,"","",RB300017,0,
摩西（摩西的故事2）- C2,"","",The Bible Society Of Malaysia,"","",RB300018,0,
火之先知（以利亚的故事）- C1,"","",The Bible Society Of Malaysia,"","",RB300019,0,
火之先知 （以利亚的故事）- C2,"","",The Bible Society Of Malaysia,"","",RB300020,0,
灾难的日子（ 耶利米的故事）- C1,"","",The Bible Society Of Malaysia,"","",RB300021,0,
灾难的日子（ 耶利米的故事）- C2,"","",The Bible Society Of Malaysia,"","",RB300022,0,
大卫（大卫的故事1） - C1,"","",The Bible Society Of Malaysia,"","",RB300023,0,
大卫（大卫的故事1） - C2,"","",The Bible Society Of Malaysia,"","",RB300024,0,
大卫（大卫的故事2） - C1,"","",The Bible Society Of Malaysia,"","",RB300025,0,
大卫（大卫的故事2） - C2,"","","","","",RB300026,0,
生而为王（耶稣的故事1）- C1,"","",The Bible Society Of Malaysia,"","",RB300027,0,
生而为王（耶稣的故事1）- C2,"","",The Bible Society Of Malaysia,"","",RB300028,0,
人人的朋友（耶稣的故事2）- C1,"","",The Bible Society Of Malaysia,"","",RB300029,0,
人人的朋友（耶稣的故事2）- C2,"","",The Bible Society Of Malaysia,"","",RB300030,0,
全能的救主（耶稣的故事3）- C1,"","",The Bible Society Of Malaysia,"","",RB300031,0,
小牧童和羊群,"",胡大琳,北方文艺出版社,圣经世界儿童生命教育系列丛书之,1,RB300032,9.5,
小牧童和巨人,"",胡大琳,北方文艺出版社,圣经世界儿童生命教育系列丛书之,2,RB300033,9.5,
牧羊人和王子,"",胡大琳,北方文艺出版社,圣经世界儿童生命教育系列丛书之,3,RB300034,9.5,
慈爱的好国王,"",胡大琳,北方文艺出版社,圣经世界儿童生命教育系列丛书之,4,RB300035,9.5,
特别彩色福音书,"","","","","",RB300036,0,
塔木德童话,D&B,金贤珠,北京科学技术出版社,"","",RB300037,11,
基督教要義轻松读 （上册）,约翰。加爾文,"",校园书房出版社,"","",RB300038,0,
基督教要義轻松读（下册）,约翰。加爾文,"",校园书房出版社,"","",RB300039,0,
耶稣是谁?,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,2,RB300040,12.35,
住在我里面的圣灵,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,3,RB300041,12.35,
祷告是什么?,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,4,RB300042,12.35,
为什么我会犯错? - C1,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,7,RB300043,12.35,
为什么我会犯错? - C2,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,7,RB300044,12.35,
耶稣的样式,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,8,RB300045,12.35,
我们死后会怎样?,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,9,RB300046,12.35,
天使与我,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,11,RB300047,12.35,
教会是什么?,凯洛琳。奈斯壮,韦恩。汉纳,财团法人基督教,儿童基要圣经真理系列,12,RB300048,12.35,
圣经。生活 想一想,蜗牛,"",公教报,"","",RB300049,0,
幼儿圣经金句,黄颖颖,"",协传培训中心,"","",RB300050,0,
特别时光2,Elsie Cherian,"",西马读经会,"","",RB300051,0,
圣经好看好懂 - C1,石田 弦,胜间 敏夫,人人书楼出版有限公司,"","",RB300052,16,
智慧王后 - C1,千明初美,"",人人书楼出版有限公司,漫画系列,"",RB300053,15,
双生兄弟,温小平,朱永华,人人书楼出版有限公司,漫画系列,"",RB300054,12,
解梦小子,温小平,朱永华,天恩出版社,漫画从书,3,RB300055,12.8,
儿童但以理读书法,金东焕，奎藏出版社,"",道声出版社,三一儿童信仰系列,1,RB300056,19.5,
儿童基督教信仰基础,金东,"",三一音乐出版社,"","",RB300057,0,
领出埃及,庄伟强,"",福音证主协会,"","",RB300058,0,
童心祷告,邓克丝,"",福音证主协会,"","",RB300059,0,
快乐读诗篇,陈怡慧,"",彩虹爱家生命教育协会,"","",RB300060,40,
一生的智慧 - 快乐读箴言,陈怡慧,"",彩虹爱家生命教育协会,"","",RB300061,30,
使徒行传,白耀华,"",汉语圣经协会,"","",RB300062,0,
信仰边看边学,佐藤彰,胜间 敏夫,道声出版社,"","",RB300063,25,
圣经好看好懂 - C2,石田 弦,胜间 敏夫,校园书房出版社,"","",RB300064,25,
漫画使徒信经,白金山,金钟斗,道声出版社,轻松阅读系列,1,RB300065,39,
漫画十诫,白金山,金钟斗,道声出版社,轻松阅读系列,2,RB300066,39,
漫画主祷文,白金山,金钟斗,道声出版社,轻松阅读系列,3,RB300067,39,
基督教历史轻松读 （前篇）,樋口雅一,"",校园书房出版社,"","",RB300068,0,
基督教历史轻松读 （后篇）,樋口雅一,"",校园书房出版社,"","",RB300069,0,
儿童圣经故事 1 （The Bible History Told to our Children),Joh. Vreugdenhil,"",加尔文出版社,儿童圣经故事,1,RB300070,200,
儿童圣经故事 2 （The Bible History Told to our Children),Joh. Vreugdenhil,"",加尔文出版社,儿童圣经故事,2,RB300071,200,
儿童圣经故事 3 （The Bible History Told to our Children),Joh. Vreugdenhil,"",加尔文出版社,儿童圣经故事,3,RB300072,200,
天路历程,本仁约翰,贝瑞。莫瑟,道声出版社,"","",RB300073,40,
掌握命运的人（约瑟的故事）- C2,"","",The Bible Society Of Malaysia,"","",RB300074,0,
掌握命运的人（约瑟的故事）- C3,"","",The Bible Society Of Malaysia,"","",RB300075,0,
永无休止的旅程（亚伯拉罕的故事）- C3,"","",The Bible Society Of Malaysia,"","",RB300076,0,
灾难的日子（ 耶利米的故事） - C3,"","",The Bible Society Of Malaysia,"","",RB300077,0,
生而为王 （耶稣的故事1）- C3,"","",The Bible Society Of Malaysia,"","",RB300078,0,
人人的朋友（耶稣的故事2）- C3,"","",The Bible Society Of Malaysia,"","",RB300079,0,
全能的救主（耶稣的故事3）- C2,"","",The Bible Society Of Malaysia,"","",RB300080,0,
摩西（摩西的故事1）- C3,"","",The Bible Society Of Malaysia,"","",RB300081,0,
摩西（摩西的故事2）- C3,"","",The Bible Society Of Malaysia,"","",RB300082,0,
大卫（大卫的故事1） - C3,"","",The Bible Society Of Malaysia,"","",RB300083,0,
大卫 （大卫的故事1） - C4,"","",The Bible Society Of Malaysia,"","",RB300084,0,
大卫（大卫的故事2） - C3,"","",The Bible Society Of Malaysia,"","",RB300085,0,
儿童圣经金句,黄颖颖,"",协传培训中心,"","",RB300086,18,
智慧王后 - C2,千明初美,"",人人书楼出版有限公司,漫画系列,"",RB300087,15,
特别时光1,Elsie Cherian,"",西马读经会,"","",RB300088,0,
罗马书,author1白耀华,"",汉语圣经出版社,"","",RB300089,15,
漫画福音-大卫。所罗门,樋口雅一,"",财团法人基督教福音证主协会,"","",RB300090,26,
漫画福音-使徒的故事,樋口雅一,"",财团法人基督教福音证主协会,"","",RB300091,27,
漫画福音-摩西。约书亚,樋口雅一,"",财团法人基督教福音证主协会,"","",RB300092,26,
漫画福音-耶稣生平,樋口雅一,"",财团法人基督教福音证主协会,"","",RB300093,27,
马克寻宝,罗娜。詹金斯,陈丽芬,TOUCH Ministries International PteLtd.,"","",RB400001,0,
浪子回家 - C1,"","",香港圣经公会,智慧的话丛书,"",RB400002,6,
浪子回家 - C2,"","",香港圣经公会,智慧的话丛书,"",RB400003,6,
奇妙的医治- C1,"","",香港圣经公会,智慧的话丛书,"",RB400004,6,
耶稣平静风浪 - C1,"","",香港圣经公会,智慧的话丛书,"",RB400005,3,
耶稣平静风浪 - C2,"","",香港圣经公会,智慧的话丛书,"",RB400006,3,
耶稣受苦- C1,"","",香港圣经公会,智慧的话丛书,"",RB400007,6,
耶稣受苦- C2,"","",香港圣经公会,智慧的话丛书,"",RB400008,3,
耶稣复活 - C1,"","",香港圣经公会,智慧的话丛书,"",RB400009,6,
耶稣复活 - C2,"","",香港圣经公会,智慧的话丛书,"",RB400010,3,
路得- C1,"","",香港圣经公会,智慧的话丛书,"",RB400011,3,
路得- C2,"","",香港圣经公会,智慧的话丛书,"",RB400012,6,
耶稣诞生 - C1,"","",香港圣经公会,智慧的话丛书,"",RB400013,3,
耶稣诞生 - C2,"","",香港圣经公会,智慧的话丛书,"",RB400014,5,
奇妙的医治 - C2,"","",香港圣经公会,智慧的话丛书,"",RB400015,6.6,
奇妙的医治 - C3,"","",香港圣经公会,智慧的话丛书,"",RB400016,3,
奇妙的改变 - C1,"","","","","",RB400017,4,
矮子撒该,"","",香港圣经公会,智慧的话丛书,"",missing,3,
路得- C3,"","",香港圣经公会,智慧的话丛书,"",RB400019,6.6,
不饶恕人的恶仆,"","",香港圣经公会,智慧的话丛书,"",RB400020,3,
从房顶下来的病人,"","",香港圣经公会,智慧的话丛书,"",RB400021,3,
好撒马利亚人 - C1,"","",香港圣经公会,智慧的话丛书,"",RB400022,3,
瞎子巴底买,"","",香港圣经公会,智慧的话丛书,"",RB400023,3,
耶稣复活 - C3,"","",香港圣经公会,智慧的话丛书,"",RB400024,5,
治好叶鲁的女儿,"","",香港圣经公会,智慧的话丛书,"",RB400025,3,
鱼腹中的使者,"","",香港圣经公会,智慧的话丛书,"",RB400026,3,
浪子回家 - C3,"","",香港圣经公会,智慧的话丛书,"",RB400027,3,
一颗发星光的,"","",爱书的小孩,"","",RB400028,4.5,
儿童圣经画集,戴乐,"",宣道出版社,"","",RB400029,0,
笨财主的比喻,但以理。哥连士,"",基督教文艺出版社,"","",RB400030,4,
狮子坑历险,"","",香港海天书楼,"","",RB400031,0,
耶稣,"","",葡萄园地,"","",RB400032,0,
世界上最奇妙的神迹,"","",中国家庭圣经联盟,"","",RB400033,0,
心怀不平的掘墓人,Paul White &  Clifford Warne,"","","","",RB400034,4.15,
被判死刑的君王,Paul White &  Clifford Warne,"",晨星出版社,"","",RB400035,5.1,
牧羊人为什么高兴?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,1,RB400036,3.1,
但以理为什么害怕?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,3,RB400037,3.1,
马利亚为什么不安?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,9,RB400038,3.1,
法老为什么困惑?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,11,RB400039,3.1,
安得烈为什么惊讶?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,2,RB400040,3.1,
底波拉为什么生气?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,5,RB400041,3.1,
大卫为什么不怕?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,4,RB400042,3.1,
以利亚为什么躲藏?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,6,RB400043,3.1,
基甸为什么担心?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,7,RB400044,3.1,
尼希米为什么幸苦,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,10,RB400045,3.1,
耶利米为什么悲伤?,宝琳。尤德,以莲。贾文,道声出版社,我想知道系列,8,RB400046,3.1,
最好的朋友 - C1,"","",国际圣经协会,"","",RB400047,0,
最好的朋友- C2,"","",国际圣经协会,"","",RB400048,0,
人的话，神的话3,"","",救市传播协会,"","",RB400049,15,
人的话，神的话2,"","",救世传播协会,"","",RB400050,15,
人的话，神的话1,"","","","","",RB400051,15,
奇妙的改变 - C2,"","","","","",RB400052,4,
好撒马利亚人 - C2,"","",香港圣经公会,"","",RB400053,4,
耶稣受苦,"","",香港圣经公会,"","",RB400054,4,
约瑟-得胜者,RBC MINISTRIES,林子川, RBC MINISTRIES,"","",RB400055,0,
儿童圣经故事 1,李爱莲,"",财团法人,儿童故事绘本馆,3,RB400056,22.4,
儿童圣经故事 2 （耶稣的故事）,李爱莲,"",财团法人,儿童故事绘本馆,4,RB400057,22.4,
儿童圣经故事 3 （使徒的脚踪）,李爱莲,"",财团法人,儿童故事绘本馆,5,RB400058,22.4,
儿童圣经故事 4 （领导者传奇）,李爱莲,"",财团法人,儿童故事绘本馆,6,RB400059,22.4,
漫画圣经导览-旧约之旅, 白金山,金钟斗,道声出版社,"","",RB400060,40,
漫画圣经导览-新约之旅, 白金山,"",道声出版社,"","",RB400061,40,
听，天空说什么,南西。怀特。卡薾史东,提姆。雷伟,道声出版社,道声儿童生命教育系列,51,RO100001,0,
自由之路,卡罗。波士顿。惠特福德,卡狄薾。尼薾森,道声出版社,道声儿童生命教育系列,45,RO100002,37,
地球的祷告,道格拉斯。伍德,林区,道声出版社,"","",RO100003,0,
偷话的人,陈进隆,"",宇宙光,宣教士系列,"",RO100004,0,
桃乐丝的洋娃娃,米雅,"",宇宙光,宣教士系列,"",RO100005,0,
贴在心上的皮肤,刘清彦,林怡湘,宇宙光,宣教士系列,"",RO100006,0,
阿金和艾先生,林梅枝,"",宇宙光,宣教士系列,"",RO100007,0,
受造物的赞歌,保罗。葛柏,"",道声出版社,"","",RO100008,0,
谝织记忆,珍妮特。欧克,洁纳。布莱霍姆,道声出版社,"","",RO100009,0,
爱写日记的男孩,林治平,张乾良,道声出版社,宣教士系列,"",RO100010,0,
再次属于你,南。葛莉,比尔。方斯渥斯,磐石出版社,磐石童书系列,1,RO100011,0,
我的心是耶稣的家, 孟格薾,特瑞提里,道声出版社,My heart 系列,1,RO100012,0,
告诉我生命的故事,路可殬,隆。迪西安尼,道声出版社,路可殬故事集,1,RO100013,0,
告诉我生命的秘密,路可殬,隆。迪西安尼,道声出版社,路可殬故事集,2,RO100014,0,
你所需要的,路可殬,克劳巴,道声出版社,"","",missing,0,
古强森的圣诞奇迹,苏珊。瓦奇乔斯基,"",道声出版社,道声儿童生命教育系列,"",RO100016,0,
掌珠的秘密,宋佩,杨淑雅,道声出版社,宣教士系列,"",RO100017,0,
穿过针眼的骆驼,淑琼,笔撒列,道声出版社,宣教士系列,"",RO100018,0,
小寡寡和她的三个妈妈,林治平,张乾良,道声出版社,宣教士系列,"",RO100019,0,
安妮的圣诞节,魏外扬,翁得时,道声出版社,宣教士系列,"",RO100020,0,
最美的一支舞,刘清彦,李秀玲,道声出版社,宣教士系列,"",RO100021,0,
天上送来的早餐,宋佩,杨淑雅,道声出版社,宣教士系列,"",RO100022,0,
平安夜,玛格丽特。哈吉斯,"",校园书房出版社,"","",RO100023,30,
爱玩圣诞夜,"","",台湾彩虹爱家生命教育协会,音乐图画书,"",RO100024,30,
狮子为什么不吃但以理?,麦克。迈卡锡,"",校园书房出版社,"","",RO100025,30,
阿奇也想上方舟,查尔斯。桑托利,"",校园书房出版社,"","",RO100026,35,
驴子与真光,吉儿。史皮尔斯,约翰。史皮尔斯,校园书房出版社,"","",RO100027,38,
高跷村,陆可铎,玛莉亚。蒙纳西罗,校园书房出版社,"","",RO100028,34,
克莱儿与法兰西斯,吉多。维士康瑅,宝巴。兰德门,校园书房出版社,"","",RO100029,45,
永远的盼望,Lois Rock,Sheila Moxley,纯真出版有限公司,"","",RO200001,31.5,
小云雀的疑问,Jan Godgrey,"",宗教教育中心出版,"","",RO200002,26.6,
筋斗王,Liz Filleul,Susan Field,宗教教育中心出版,"","",RO200003,0,
小朋友的十诫,Lois Rock,Liz Pichon,宗教教育中心出版,"","",RO200004,0,
滅火要趁早,托爾斯泰,"",道声出版社,道声儿童生命教育系列,62,RO200005,24,
多少地才够,托薾斯泰,小林丰,道声出版社,道声儿童生命教育系列,58,RO200006,35,
南京的方舟, 黄乃毓,蔡姚伦,宇宙光,宣教士系列,"",RO200007,0,
冬瓜奶奶有法宝, 余治莹,"",宇宙光,宣教士系列,"",RO200008,0,
伦敦的小麻雀, 张淑琼,蔡姚伦,宇宙光,宣教士系列,"",RO200009,0,
最奇妙的家, 林怡萱,"",宇宙光,宣教士系列,"",RO200010,0,
我的马皆报告,刘清彦,林怡湘,宇宙光,宣教士系列,"",RO200011,0,
从中国来的一粒种子,刘容襄,冯君蓝,宇宙光,宣教士系列,"",RO200012,0,
火战车,魏外扬,乌恒彬,宇宙光,宣教士系列,"",RO200013,0,
我是江苏六合人, 黄乃毓,陈德馨,宇宙光,宣教士系列,"",RO200014,0,
父亲的手,魏外扬,翁得时,宇宙光,宣教士系列,"",RO200015,0,
耶稣你在吗?,"","",宗教教育中心出版,"","",RO200016,28,
天堂在哪里,凯瑟玲,古嘉玲,海天书楼,小宝宝心中的疑问,"",RO200017,33.8,
小宝宝的天使,凯瑟玲,古嘉玲,海天书楼,小宝宝心中的疑问,"",RO200018,33.8,
天使米奇的十四堂课,马克。吉尔曼,笔撒列,道声出版社,"","",RO200019,37.7,
上帝住在天上吗,马镇梅,"",宗教教育中心出版,"","",RO200020,0,
小宝宝的圣经,"",古嘉玲,海天书楼,"","",RO200021,27.9,
爱, 张逢洁,"",协传培训中心出版,"","",RO200022,16,
我, 张逢洁,"",道声出版社,"","",RO200023,0,
说话, 张逢洁,"",道声出版社,"","",RO200024,0,
感谢, 张逢洁,"",道声出版社,"","",RO200025,0,
救人的驴子,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200026,0,
狮子饿了,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200027,0,
慷慨的小猪,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200028,0,
大象脱险,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200029,0,
大鱼的晚餐,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200030,0,
小羊迷路了,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200031,0,
小鸭呱呱叫,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200032,0,
乌鸦送食物,Tim Dowley,"",汉语圣经协会有限公司,"","",RO200033,0,
圣诞快乐,"","",宇宙光,"","",RO200034,0,
我不再是铁笼人,江惠兰,"",天韵出版社,睡梦乡,36,RO200035,0,
许愿-彭蒙惠的心声,江惠兰,"",天韵出版社,睡梦乡,42,RO200036,0,
捍卫上帝真理的勇士--胡尔德莱斯。慈运理,亮珍珠,"",财团法人基督教中国主日学协会,伟大的教会领袖系列,3,RO200037,33,
点燃真理火焰的先锋--马丁。路德,亮珍珠,"",财团法人基督教中国主日学协会,伟大的教会领袖系列,1,RO200038,33,
顺服上帝旨意的勇士--约翰。加尔文,亮珍珠,"",财团法人基督教中国主日学协会,伟大的教会领袖系列,2,RO200039,33,
翠玉花瓶,"","",救世传播协会,睡梦乡,16,RO200040,0,
阿善与小雪球,"","",救世传播协会,睡梦乡,19,RO200041,0,
快乐天使,"","",救世传播协会,睡梦乡,23,RO200042,0,
天堂门外,"","",救世传播协会,睡梦乡,24,RO200043,0,
浪子回头,"","",救世传播协会,睡梦乡,29,RO200044,0,
马礼逊入华宣教二百年历史图片巡迴展,林治平,"",宇宙光,"","",RO300001,0,
恐龙结种的真相,约翰,庄约拿单,证基教育学会,"","",RO300002,21.4,
探索上帝的理财之道（儿童篇 - 教师手册）,戴浩华,"",冠冕出版事业有限公司,"","",RO300003,29,
探索上帝的理财之道（儿童篇 - 学生手册）,戴浩华,"",冠冕出版事业有限公司,"","",RO300004,43.5,
天使的秘密任务,黎美霞,"",宗教教育中心出版,"","",RO300005,0,
星光共舞的晚上,黎美霞,"",宗教教育中心出版,"","",RO300006,0,
一个奇妙的民族故事,麦希真，陈永萱,"",加拿大福音证主协会,"","",RO300007,0,
初识上帝,黎美霞,"",宗教教育中心出版,"","",RO300008,18,
初识耶稣,黎美霞,"",宗教教育中心出版,"","",RO300009,18,
初识教会,黎美霞,"",宗教教育中心出版,"","",RO300010,0,
初识圣经,黎美霞,"",宗教教育中心出版,"","",RO300011,18,
初识祷告,黎美霞,"",宗教教育中心出版,"","",RO300012,18,
初识基督徒生活,黎美霞,"",宗教教育中心出版,"","",RO300013,18,
疯狂电视迷, 马镇梅,"",宗教教育中心出版,"","",RO300014,17,
金蛋下午茶,黎美霞,"",宗教教育中心出版,"","",RO300015,0,
草莓牛奶争霸战, 马镇梅,"",宗教教育中心出版,"","",RO300016,0,
牧童歌手,黎美霞,"",宗教教育中心出版,"","",RO300017,0,
最好的礼物,susan Summers,Jackie Morris,宗教教育中心出版,"","",RO300018,0,
小敬与小恒,谭荣德,"",起源出版事工,"","",RO300019,0,
别把耶稣当秘密,凯洛琳。奈斯壮,"",中国主日学协会,"","",RO300020,12,
圣灵水果屋2 - C1,黄颖颖,"",协传培训中心出版,儿童喻道故事书,"",RO300021,0,
圣灵水果屋1 - C1,黄颖颖,"",协传培训中心出版,儿童喻道故事书,"",RO300022,0,
小孩的祷告（3-6 岁）,刘丽红,"",人人书楼,"","",RO300023,18,
小孩的祷告 （7-12岁）,刘丽红,"",人人书楼,"","",RO300024,18,
儿童喻道故事集 - 信仰篇,孙玉芝,"",财团法人,"","",RO300025,29,
信仰伤脑筋 第1集,南奈奈美,"",校园书房出版社,"","",RO300026,18,
信仰伤脑筋 第2集,南奈奈美,"",校园书房出版社,"","",RO300027,0,
神迹千里,蓋落漥,"",海外基督使团,"","",RO300028,35,
真理ABC - C1,吉枝隆邦,胜间敏夫,人人书楼,"","",RO300029,16,
信仰边看边学,佐藤。彰,胜间。敏夫,人人书楼,"","",RO300030,16,
她把锁匙抛到屋瓦上,陈朝强,"",马来西亚卫理公会砂劳越华人年议会文字事业出版,"","",RO300031,9,
浣熊亚当- 和得胜山之赛,格朗。肯,"",中央广播电视大学出版社,智慧之子,8,RO300032,12,
浣熊亚当- 和国王的大餐,格朗。肯,"",中央广播电视大学出版社,智慧之子,7,RO300033,12,
浣熊亚当- 和小霸王格隆菲,格朗。肯,"",中央广播电视大学出版社,智慧之子,6,RO300034,12,
浣熊亚当- 和超级巨人,格朗。肯,"",中央广播电视大学出版社,智慧之子,5,RO300035,12,
浣熊亚当- 和飞行器,格朗。肯,"",中央广播电视大学出版社,智慧之子,4,RO300036,12,
浣熊亚当- 和马戏团团长,格朗。肯,"",中央广播电视大学出版社,智慧之子,3,RO300037,12,
浣熊亚当- 在迷失林,格朗。肯,"",中央广播电视大学出版社,智慧之子,2,RO300038,12,
浣熊亚当-在永久瀑布,格朗。肯,"",中央广播电视大学出版社,智慧之子,1,RO300039,12,
圣灵水果屋1 - C2,黄颖颖，郑心丽,林谦行,协传培训中心,儿童喻道故事书,"",RO300040,15,
圣灵水果屋2 - C2,黄颖颖，郑心丽,"",协传培训中心,儿童喻道故事书,"",RO300041,15,
真理ABC - C2, 吉枝隆邦,胜间 敏夫,道声出版社,"","",RO300042,25,
儿童喻道故事集 - 品格篇,孙玉芝,"",财团法人,"","",RO300043,29,
儿童喻道故事集 - 宣教篇,孙玉芝,"",财团法人,"","",RO300044,29,
海外宣教之父- 克理威廉,敏夫,數惠,校园书房出版社,"","",RO300045,24,
约翰加尔文传记（500週年纪念漫画版）,萧资明，萧瑞益,"",财团法人台湾基督长老教会总会,"","",RO300046,37,
高松村的秘密,杜笑兰,"",海外基督使团,"","",RO400001,24,
信心路上的探险家,董艳云,"",宣德有限公司,"","",RO400002,0,
圣诞寄情,"","",宇宙光,"","",RO400003,0,
爱在圣诞,"","",宇宙光,"","",RO400004,0,
小孩心灵的呼声，天父在垂听,冯裕华,"",人人书楼,"","",RO400005,12,
小乞丐不哭了,李爱莲,"",财团法人,品格故事,1,RO400006,22.4,
两个圣诞愿望,邓雅荣,"",文桥出版社,"","",RO400007,0,
无国界的孩子- 华人宣教士子女手记,陈佩英,"",海外基督使团,"","",RO400008,22,
亲爱主牵我手,"","",国际圣经协会,"","",RO400009,6,
太平街,Jason,"",宗教教育中心出版,"","",RO400010,14,
每一刻都美丽,蓝罐子,"",宗教教育中心出版,"","",RO400011,14,
感谢神,徐晓慧,"",马来西亚卫理公会华人年议会,"","",RO400012,2,
